latitud,longitud,municipio,departamento,provincia
-31.419390874,-63.05034441,ARROYITO,SAN JUSTO,CÓRDOBA
-31.4392581,-63.1202581,ARROYITO,SAN JUSTO,CÓRDOBA
-31.40393493,-62.973365768,ARROYITO,SAN JUSTO,CÓRDOBA
-31.95222792,-65.101421974,LAS TAPIAS,SAN JAVIER,CÓRDOBA
-30.043976035,-57.823519398,COLONIA LIBERTAD,MONTE CASEROS,CORRIENTES
-29.908481714,-57.958177015,COLONIA LIBERTAD,MONTE CASEROS,CORRIENTES
-30.01252852,-57.859129518,COLONIA LIBERTAD,MONTE CASEROS,CORRIENTES
-25.334793474,-59.682807188,COMANDANTE FONTANA,PATIÑO,FORMOSA
-25.34984,-59.686229999,COMANDANTE FONTANA,PATIÑO,FORMOSA
-26.960133899,-65.351472752,SAN ISIDRO DE LULES,LULES,TUCUMÁN
-26.9695347,-65.3647076,SAN ISIDRO DE LULES,LULES,TUCUMÁN
-26.923937918,-65.336401791,SAN ISIDRO DE LULES,LULES,TUCUMÁN
-26.94954,-65.30289,SAN ISIDRO DE LULES,LULES,TUCUMÁN
-27.0073463,-65.3469084,SAN ISIDRO DE LULES,LULES,TUCUMÁN
-26.951833725,-65.338745117,SAN ISIDRO DE LULES,LULES,TUCUMÁN
-26.9335,-65.29987,SAN ISIDRO DE LULES,LULES,TUCUMÁN
-31.324406521,-58.121409671,COLONIA GENERAL ROCA,CONCORDIA,ENTRE RÍOS
-30.934026,-62.8957338,LA PARA,RIO PRIMERO,CÓRDOBA
-30.776019688,-63.015095004,LA PARA,RIO PRIMERO,CÓRDOBA
-30.892535972,-63.001066268,LA PARA,RIO PRIMERO,CÓRDOBA
-32.678640544,-64.988179522,PAPAGAYOS,CHACABUCO,SAN LUIS
-32.708953403,-65.001286013,PAPAGAYOS,CHACABUCO,SAN LUIS
-35.999487846,-64.595923338,CONHELO,CONHELO,LA PAMPA
-33.335855095,-60.460874055,RUEDA,CONSTITUCION,SANTA FE
-34.675005648,-58.310563425,AVELLANEDA,AVELLANEDA,BUENOS AIRES
-34.684763754,-58.37260255,AVELLANEDA,AVELLANEDA,BUENOS AIRES
-34.684371664,-58.348101313,AVELLANEDA,AVELLANEDA,BUENOS AIRES
-34.706158836,-58.321834921,AVELLANEDA,AVELLANEDA,BUENOS AIRES
-34.669105874,-58.357454441,AVELLANEDA,AVELLANEDA,BUENOS AIRES
-34.668549793,-58.388602912,AVELLANEDA,AVELLANEDA,BUENOS AIRES
-34.662650806,-58.365699023,AVELLANEDA,AVELLANEDA,BUENOS AIRES
-34.649126693,-58.341177477,AVELLANEDA,AVELLANEDA,BUENOS AIRES
-34.698631515,-58.336360265,AVELLANEDA,AVELLANEDA,BUENOS AIRES
-31.444962901,-58.424795852,ESTACION YERUA,CONCORDIA,ENTRE RÍOS
-31.469433435,-58.263668102,ESTACION YERUA,CONCORDIA,ENTRE RÍOS
-31.097054761,-64.855667587,CRUZ DE CAÑA,CRUZ DEL EJE,CÓRDOBA
-31.066246625,-64.942532167,CRUZ DE CAÑA,CRUZ DEL EJE,CÓRDOBA
-31.132149638,-64.956901676,CRUZ DE CAÑA,CRUZ DEL EJE,CÓRDOBA
-34.038684845,-60.072128296,ARRECIFES,ARRECIFES,BUENOS AIRES
-33.983158112,-59.898662567,ARRECIFES,ARRECIFES,BUENOS AIRES
-33.9628001,-59.8615291,ARRECIFES,ARRECIFES,BUENOS AIRES
-34.1912156,-60.090481,ARRECIFES,ARRECIFES,BUENOS AIRES
-34.0174723,-60.1171501,ARRECIFES,ARRECIFES,BUENOS AIRES
-33.9113986,-60.1313355,ARRECIFES,ARRECIFES,BUENOS AIRES
-34.051514891,-60.033532528,ARRECIFES,ARRECIFES,BUENOS AIRES
-33.842235565,-60.203289032,ARRECIFES,ARRECIFES,BUENOS AIRES
-34.200046539,-59.992156983,ARRECIFES,ARRECIFES,BUENOS AIRES
-34.0081204,-59.9643999,ARRECIFES,ARRECIFES,BUENOS AIRES
-33.992276516,-60.226321121,ARRECIFES,ARRECIFES,BUENOS AIRES
-34.032824048,-60.156227007,ARRECIFES,ARRECIFES,BUENOS AIRES
-34.064591121,-60.102556444,ARRECIFES,ARRECIFES,BUENOS AIRES
-34.13087734,-60.051125547,ARRECIFES,ARRECIFES,BUENOS AIRES
-33.963790894,-59.987861633,ARRECIFES,ARRECIFES,BUENOS AIRES
-28.952905017,-62.778968233,CASARES,AGUIRRE,SANTIAGO DEL ESTERO
-30.467086514,-59.2427302,OMBU,LA PAZ,ENTRE RÍOS
-31.118904682,-61.515198293,LEHMANN,CASTELLANOS,SANTA FE
-31.127247103,-61.452956912,LEHMANN,CASTELLANOS,SANTA FE
-31.175545466,-61.415733151,LEHMANN,CASTELLANOS,SANTA FE
-28.63537828,-64.04957398,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.69927,-63.90877,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.532594108,-63.907013715,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.49521,-63.74225,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.58952,-64.03686,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.494958988,-64.004836703,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.733884879,-63.633904985,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.70632,-64.105,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.748998642,-63.722873688,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.677003861,-63.700935364,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.636701052,-63.752318094,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.819762093,-63.814493283,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.534751892,-63.711719513,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.62355644,-63.63972883,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.57182,-63.71089,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.55224,-63.83062,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.64498,-63.61098,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.82072,-63.74698,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.75835798,-64.07154982,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.447065353,-63.884986877,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.700746536,-63.910568237,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.78216,-63.85927,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-28.46799,-63.93009,AREA SIN GOBIERNO,ATAMISQUI,SANTIAGO DEL ESTERO
-31.359017999,-64.96381289,TALA CAÑADA,POCHO,CÓRDOBA
-31.357028968,-64.976451929,TALA CAÑADA,POCHO,CÓRDOBA
-31.359970881,-65.020909602,TALA CAÑADA,POCHO,CÓRDOBA
-31.039502088,-65.22174812,CIENAGA DEL CORO,MINAS,CÓRDOBA
-31.03811427,-65.27758885,CIENAGA DEL CORO,MINAS,CÓRDOBA
-30.8833307,-65.1819491,CIENAGA DEL CORO,MINAS,CÓRDOBA
-30.960060027,-65.165136903,CIENAGA DEL CORO,MINAS,CÓRDOBA
-31.089641571,-65.27041626,CIENAGA DEL CORO,MINAS,CÓRDOBA
-30.970978583,-65.227363121,CIENAGA DEL CORO,MINAS,CÓRDOBA
-32.17976698,-58.212232883,SAN JOSE,COLON,ENTRE RÍOS
-32.202161329,-58.209593156,SAN JOSE,COLON,ENTRE RÍOS
-32.17355219,-58.23379532,SAN JOSE,COLON,ENTRE RÍOS
-32.181901749,-58.191856186,SAN JOSE,COLON,ENTRE RÍOS
-33.410344072,-61.607043398,CAÑADA DEL UCLE,GENERAL LOPEZ,SANTA FE
-27.2942017,-64.9485133,LOS PUESTOS,LEALES,TUCUMÁN
-27.4112006,-65.0666508,LOS PUESTOS,LEALES,TUCUMÁN
-27.385980606,-65.044464111,LOS PUESTOS,LEALES,TUCUMÁN
-27.465934753,-65.03792572,LOS PUESTOS,LEALES,TUCUMÁN
-27.443044317,-65.05254961,LOS PUESTOS,LEALES,TUCUMÁN
-27.21462822,-65.087120056,LOS PUESTOS,LEALES,TUCUMÁN
-27.29092,-65.09208,LOS PUESTOS,LEALES,TUCUMÁN
-27.423847198,-65.082473755,LOS PUESTOS,LEALES,TUCUMÁN
-27.3039966,-64.9939241,LOS PUESTOS,LEALES,TUCUMÁN
-27.3543871,-64.9560236,LOS PUESTOS,LEALES,TUCUMÁN
-27.349163,-65.0871829,LOS PUESTOS,LEALES,TUCUMÁN
-27.29981,-65.12762,LOS PUESTOS,LEALES,TUCUMÁN
-27.280899822,-65.019029957,LOS PUESTOS,LEALES,TUCUMÁN
-27.25876,-65.08658,LOS PUESTOS,LEALES,TUCUMÁN
-27.304452896,-64.983680725,LOS PUESTOS,LEALES,TUCUMÁN
-31.763068346,-60.889860611,SAUCE VIEJO,LA CAPITAL,SANTA FE
-31.707760309,-60.78833804,SAUCE VIEJO,LA CAPITAL,SANTA FE
-31.731477693,-64.412962213,VALLE DE ANISACATE,SANTA MARÍA,CÓRDOBA
-24.135713577,-64.588111877,EL PIQUETE,SANTA BARBARA,JUJUY
-24.02666635,-64.56587046,EL PIQUETE,SANTA BARBARA,JUJUY
-24.107204437,-64.650337219,EL PIQUETE,SANTA BARBARA,JUJUY
-24.127380371,-64.688468933,EL PIQUETE,SANTA BARBARA,JUJUY
-23.879745483,-64.470474243,EL PIQUETE,SANTA BARBARA,JUJUY
-24.07,-64.5838,EL PIQUETE,SANTA BARBARA,JUJUY
-24.18102412,-64.67900602,EL PIQUETE,SANTA BARBARA,JUJUY
-31.283979505,-61.409342518,BELLA ITALIA,CASTELLANOS,SANTA FE
-49.599014827,-71.445802242,TRES LAGOS,LAGO ARGENTINO,SANTA CRUZ
-31.88472923,-60.408745687,ALDEA MARIA LUISA,PARANA,ENTRE RÍOS
-33.17448335,-60.89713984,PUEBLO MUÑOZ,ROSARIO,SANTA FE
-29.810016162,-60.435217737,CALCHAQUI,VERA,SANTA FE
-29.950079669,-60.458905153,CALCHAQUI,VERA,SANTA FE
-29.9300823,-60.1329635,CALCHAQUI,VERA,SANTA FE
-29.8021043,-60.2733204,CALCHAQUI,VERA,SANTA FE
-29.8936155,-60.4189092,CALCHAQUI,VERA,SANTA FE
-29.9071134,-60.5726155,CALCHAQUI,VERA,SANTA FE
-29.890543604,-60.285737676,CALCHAQUI,VERA,SANTA FE
-30.057629159,-60.217480665,CALCHAQUI,VERA,SANTA FE
-31.5025162,-61.0344244,SAN JERONIMO NORTE,LAS COLONIAS,SANTA FE
-31.554531668,-61.078514154,SAN JERONIMO NORTE,LAS COLONIAS,SANTA FE
-33.043482121,-63.908595741,OLAETA,JUAREZ CELMAN,CÓRDOBA
-31.478226469,-64.528935043,SAN ANTONIO DE ARREDONDO,PUNILLA,CÓRDOBA
-31.573329926,-64.562561035,SAN ANTONIO DE ARREDONDO,PUNILLA,CÓRDOBA
-31.483299996,-64.5166,SAN ANTONIO DE ARREDONDO,PUNILLA,CÓRDOBA
-31.51822566,-64.534592884,SAN ANTONIO DE ARREDONDO,PUNILLA,CÓRDOBA
-27.53799,-65.63145,VILLA BELGRANO,JUAN B ALBERDI,TUCUMÁN
-27.527140853,-65.614612836,VILLA BELGRANO,JUAN B ALBERDI,TUCUMÁN
-27.553817749,-65.537162781,VILLA BELGRANO,JUAN B ALBERDI,TUCUMÁN
-31.949454108,-60.677949726,GENERAL ALVEAR,DIAMANTE,ENTRE RÍOS
-31.422365592,-60.33489408,SANTA ROSA DE CALCHINES,GARAY,SANTA FE
-31.495636553,-60.428646771,SANTA ROSA DE CALCHINES,GARAY,SANTA FE
-25.424379349,-65.864425659,SAN CARLOS,SAN CARLOS,SALTA
-25.331489563,-65.873588562,SAN CARLOS,SAN CARLOS,SALTA
-25.54455,-65.82056,SAN CARLOS,SAN CARLOS,SALTA
-25.705141068,-66.021873474,SAN CARLOS,SAN CARLOS,SALTA
-25.867328611,-66.034128648,SAN CARLOS,SAN CARLOS,SALTA
-25.28601265,-65.86869812,SAN CARLOS,SAN CARLOS,SALTA
-25.712685197,-66.004862418,SAN CARLOS,SAN CARLOS,SALTA
-25.458862305,-65.84236908,SAN CARLOS,SAN CARLOS,SALTA
-25.758041382,-65.973304748,SAN CARLOS,SAN CARLOS,SALTA
-25.80825,-65.96895,SAN CARLOS,SAN CARLOS,SALTA
-25.84381,-65.92002,SAN CARLOS,SAN CARLOS,SALTA
-25.895449654,-65.937411546,SAN CARLOS,SAN CARLOS,SALTA
-25.647197723,-65.788963318,SAN CARLOS,SAN CARLOS,SALTA
-25.35574,-65.85399,SAN CARLOS,SAN CARLOS,SALTA
-29.913837259,-64.129981796,CHUÑA HUASI,SOBREMONTE,CÓRDOBA
-29.78199245,-64.13571899,CHUÑA HUASI,SOBREMONTE,CÓRDOBA
-36.840660687,-63.520502165,TOMAS M ANCHORENA,ATREUCO,LA PAMPA
-37.166824215,-63.417158201,ROLON,ATREUCO,LA PAMPA
-37.1758689,-63.49889123,ROLON,ATREUCO,LA PAMPA
-43.866305412,-69.04488709,PASO DE INDIOS,PASO DE INDIOS,CHUBUT
-32.21286054,-62.63300685,SAN ANTONIO DE LITIN,UNION,CÓRDOBA
-32.29636577,-58.232968122,COLON,COLON,ENTRE RÍOS
-32.264447856,-58.151972491,COLON,COLON,ENTRE RÍOS
-32.223218085,-58.141967485,COLON,COLON,ENTRE RÍOS
-32.60479851,-65.18870622,CONCARAN,CHACABUCO,SAN LUIS
-32.560727518,-65.245280608,CONCARAN,CHACABUCO,SAN LUIS
-32.585193408,-65.23776113,CONCARAN,CHACABUCO,SAN LUIS
-32.52248319,-65.23578125,CONCARAN,CHACABUCO,SAN LUIS
-36.264056404,-65.50977318,TELEN,LOVENTUE,LA PAMPA
-37.646259308,-60.575561524,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.546797643,-60.797053597,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.7733484,-60.7390444,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.3263227,-60.9098409,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.617713928,-60.878921509,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.446483612,-60.669178009,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.4347777,-60.4881604,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.3413005,-60.6035162,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.53736496,-60.688438416,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.229862689,-60.962165845,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.52471,-60.961140001,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.326653,-60.909889,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.8191615,-60.8619387,LAPRIDA,LAPRIDA,BUENOS AIRES
-37.4525799,-60.8770754,LAPRIDA,LAPRIDA,BUENOS AIRES
-30.60360412,-59.52751986,YACARE,LA PAZ,ENTRE RÍOS
-26.82900979,-65.210544181,SAN MIGUEL DE TUCUMAN,CAPITAL,TUCUMÁN
-31.507626298,-58.13343466,ESTANCIA GRANDE,CONCORDIA,ENTRE RÍOS
-31.44088968,-58.119480368,ESTANCIA GRANDE,CONCORDIA,ENTRE RÍOS
-31.440028268,-58.124663126,ESTANCIA GRANDE,CONCORDIA,ENTRE RÍOS
-34.374342924,-62.128927362,DIEGO DE ALVEAR,GENERAL LOPEZ,SANTA FE
-27.852941439,-63.99761098,BELTRAN,ROBLES,SANTIAGO DEL ESTERO
-36.4724178,-60.2509312,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.0642913,-59.7714369,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.381587982,-59.917015076,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.3675544,-59.9823628,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.121530908,-59.652714625,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.577410392,-60.171118536,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.5414467,-60.2999398,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.3094942,-60.4463963,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.086164376,-59.482251278,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.3366429,-60.8395102,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.3439985,-59.7967168,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.182853699,-60.061576844,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.2121505,-59.5310243,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.2741368,-60.7284647,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.671987587,-60.011580735,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.1431357,-59.795595,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.475682,-60.1222218,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.150618597,-59.559582305,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.336004662,-60.014470579,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.357366988,-60.024744349,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.3751134,-60.5344399,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.3042663,-59.6359903,TAPALQUE,TAPALQUE,BUENOS AIRES
-36.2233523,-59.7286174,TAPALQUE,TAPALQUE,BUENOS AIRES
-27.50468938,-55.25533087,SAN MARTIN,OBERA,MISIONES
-27.461812896,-55.278344074,SAN MARTIN,OBERA,MISIONES
-43.748717027,-69.651639776,AREA SIN GOBIERNO,LANGUIÑEO,CHUBUT
-42.66468787,-70.44354981,AREA SIN GOBIERNO,LANGUIÑEO,CHUBUT
-42.66321316,-70.15292039,AREA SIN GOBIERNO,LANGUIÑEO,CHUBUT
-38.0206069,-63.3468513,PUAN,PUAN,BUENOS AIRES
-38.005992835,-62.818693668,PUAN,PUAN,BUENOS AIRES
-38.108095009,-62.912904138,PUAN,PUAN,BUENOS AIRES
-38.1440115,-63.0479987,PUAN,PUAN,BUENOS AIRES
-37.887100053,-63.297371588,PUAN,PUAN,BUENOS AIRES
-37.696044922,-62.801998138,PUAN,PUAN,BUENOS AIRES
-37.80281816,-63.042514404,PUAN,PUAN,BUENOS AIRES
-37.881872445,-63.137907891,PUAN,PUAN,BUENOS AIRES
-37.390546493,-62.805132565,PUAN,PUAN,BUENOS AIRES
-37.94535,-63.2187363,PUAN,PUAN,BUENOS AIRES
-38.299518358,-62.982187709,PUAN,PUAN,BUENOS AIRES
-38.2378296,-63.1241891,PUAN,PUAN,BUENOS AIRES
-37.908692443,-62.936028473,PUAN,PUAN,BUENOS AIRES
-38.2787652,-63.308047,PUAN,PUAN,BUENOS AIRES
-38.169309706,-63.232051181,PUAN,PUAN,BUENOS AIRES
-37.542613502,-62.765227573,PUAN,PUAN,BUENOS AIRES
-37.701792052,-62.900676442,PUAN,PUAN,BUENOS AIRES
-37.711856842,-63.066749573,PUAN,PUAN,BUENOS AIRES
-37.685756262,-63.15956639,PUAN,PUAN,BUENOS AIRES
-38.117119012,-62.725484937,PUAN,PUAN,BUENOS AIRES
-36.075751346,-63.887583794,VILLA MIRASOL,QUEMU QUEMU,LA PAMPA
-35.931945801,-63.855968475,VILLA MIRASOL,QUEMU QUEMU,LA PAMPA
-26.80388184,-64.566014963,EL ARENAL,JIMENEZ,SANTIAGO DEL ESTERO
-30.239082385,-63.49168541,PUESTO DE CASTRO,RIO SECO,CÓRDOBA
-32.334228485,-60.487290247,LAS CUEVAS,DIAMANTE,ENTRE RÍOS
-32.392816989,-60.424822366,LAS CUEVAS,DIAMANTE,ENTRE RÍOS
-32.366034906,-65.942543997,LUJAN,AYACUCHO,SAN LUIS
-32.813586299,-59.173198585,ALDEA ASUNCION,GUALEGUAY,ENTRE RÍOS
-32.825171529,-59.231237923,ALDEA ASUNCION,GUALEGUAY,ENTRE RÍOS
-32.866357782,-59.330182788,ALDEA ASUNCION,GUALEGUAY,ENTRE RÍOS
-22.237689972,-65.849250794,PUMAHUASI,YAVI,JUJUY
-22.22247,-65.65566,PUMAHUASI,YAVI,JUJUY
-22.300067902,-65.612167358,PUMAHUASI,YAVI,JUJUY
-22.36982167,-65.6136817,PUMAHUASI,YAVI,JUJUY
-22.29973387,-65.91978428,PUMAHUASI,YAVI,JUJUY
-22.299232483,-65.84161377,PUMAHUASI,YAVI,JUJUY
-22.422488595,-65.700385085,PUMAHUASI,YAVI,JUJUY
-22.36939118,-65.75931727,PUMAHUASI,YAVI,JUJUY
-22.201818466,-65.94342041,PUMAHUASI,YAVI,JUJUY
-22.32981174,-65.82598231,PUMAHUASI,YAVI,JUJUY
-22.289057979,-65.678676656,PUMAHUASI,YAVI,JUJUY
-22.360136032,-65.601486206,PUMAHUASI,YAVI,JUJUY
-22.42388,-65.70009,PUMAHUASI,YAVI,JUJUY
-32.611289777,-62.590341039,MONTE LEÑA,UNION,CÓRDOBA
-25.58439827,-65.706748962,LA VIÑA,LA VIÑA,SALTA
-25.714248657,-65.748573303,LA VIÑA,LA VIÑA,SALTA
-25.546374629,-65.559672882,LA VIÑA,LA VIÑA,SALTA
-25.656686783,-65.676246643,LA VIÑA,LA VIÑA,SALTA
-25.471972462,-65.571983889,LA VIÑA,LA VIÑA,SALTA
-25.567007065,-65.570991516,LA VIÑA,LA VIÑA,SALTA
-25.540081024,-65.710441589,LA VIÑA,LA VIÑA,SALTA
-25.355455514,-65.532304467,LA VIÑA,LA VIÑA,SALTA
-25.448595047,-65.58316803,LA VIÑA,LA VIÑA,SALTA
-25.44713793,-65.63092671,LA VIÑA,LA VIÑA,SALTA
-25.623203278,-65.613235474,LA VIÑA,LA VIÑA,SALTA
-25.60165596,-65.588226318,LA VIÑA,LA VIÑA,SALTA
-25.396184921,-65.700202942,LA VIÑA,LA VIÑA,SALTA
-25.437517818,-65.571659581,LA VIÑA,LA VIÑA,SALTA
-25.694126129,-65.701652527,LA VIÑA,LA VIÑA,SALTA
-26.899213309,-65.149286189,BANDA DEL RIO SALI,CRUZ ALTA,TUCUMÁN
-26.843867888,-65.163283794,BANDA DEL RIO SALI,CRUZ ALTA,TUCUMÁN
-26.882212063,-65.181106616,BANDA DEL RIO SALI,CRUZ ALTA,TUCUMÁN
-26.862161191,-65.162582581,BANDA DEL RIO SALI,CRUZ ALTA,TUCUMÁN
-33.458049683,-61.491452509,FIRMAT,GENERAL LOPEZ,SANTA FE
-33.403233363,-61.43002237,FIRMAT,GENERAL LOPEZ,SANTA FE
-31.936657247,-65.191796702,VILLA SARMIENTO,SAN ALBERTO,CÓRDOBA
-27.4187555,-65.6553505,AGUILARES,RIO CHICO,TUCUMÁN
-27.455797511,-65.60649558,AGUILARES,RIO CHICO,TUCUMÁN
-27.46167,-65.62897,AGUILARES,RIO CHICO,TUCUMÁN
-27.44866,-65.64948,AGUILARES,RIO CHICO,TUCUMÁN
-27.4543092,-65.603622,AGUILARES,RIO CHICO,TUCUMÁN
-27.4331439,-65.5703881,AGUILARES,RIO CHICO,TUCUMÁN
-27.429851118,-65.620406672,AGUILARES,RIO CHICO,TUCUMÁN
-27.45818,-65.57631,AGUILARES,RIO CHICO,TUCUMÁN
-27.97048471,-61.694451147,CHOROTIS,FRAY JUSTO SANTA MARÍA DE ORO,CHACO
-27.96629193,-61.61984901,CHOROTIS,FRAY JUSTO SANTA MARÍA DE ORO,CHACO
-27.818153916,-61.38156642,CHOROTIS,FRAY JUSTO SANTA MARÍA DE ORO,CHACO
-27.86395326,-61.6884947,CHOROTIS,FRAY JUSTO SANTA MARÍA DE ORO,CHACO
-27.926930293,-61.179660046,CHOROTIS,FRAY JUSTO SANTA MARÍA DE ORO,CHACO
-27.917585286,-61.399569468,CHOROTIS,FRAY JUSTO SANTA MARÍA DE ORO,CHACO
-27.97435182,-61.516238767,CHOROTIS,FRAY JUSTO SANTA MARÍA DE ORO,CHACO
-38.979186876,-67.941976373,GENERAL FERNANDEZ ORO,GENERAL ROCA,RÍO NEGRO
-38.954360205,-67.925108979,GENERAL FERNANDEZ ORO,GENERAL ROCA,RÍO NEGRO
-38.943596713,-67.90951306,GENERAL FERNANDEZ ORO,GENERAL ROCA,RÍO NEGRO
-38.996644371,-67.918146373,GENERAL FERNANDEZ ORO,GENERAL ROCA,RÍO NEGRO
-27.391203,-65.7242902,LOS SARMIENTOS Y LA TIPA,RIO CHICO,TUCUMÁN
-27.382066727,-65.715415955,LOS SARMIENTOS Y LA TIPA,RIO CHICO,TUCUMÁN
-27.41372087,-65.695439891,LOS SARMIENTOS Y LA TIPA,RIO CHICO,TUCUMÁN
-33.200497941,-66.352823819,LA PUNTA,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
-33.181657126,-66.31360769,LA PUNTA,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
-45.080422563,-69.449777772,BUEN PASTO,SARMIENTO,CHUBUT
-39.158537315,-66.185606648,CHIMPAY,AVELLANEDA,RÍO NEGRO
-39.165152732,-66.144706927,CHIMPAY,AVELLANEDA,RÍO NEGRO
-39.169441235,-66.203013294,CHIMPAY,AVELLANEDA,RÍO NEGRO
-29.57321319,-63.35197184,SOL DE JULIO,OJO DE AGUA,SANTIAGO DEL ESTERO
-26.922512222,-55.12387432,CAPIOVI,LIBERTADOR GENERAL SAN MARTÍN,MISIONES
-26.929203322,-55.056936798,CAPIOVI,LIBERTADOR GENERAL SAN MARTÍN,MISIONES
-26.952913563,-55.023380523,CAPIOVI,LIBERTADOR GENERAL SAN MARTÍN,MISIONES
-27.519821728,-57.222750688,LORETO,SAN MIGUEL,CORRIENTES
-27.657928467,-57.208957672,LORETO,SAN MIGUEL,CORRIENTES
-27.768451407,-57.274839084,LORETO,SAN MIGUEL,CORRIENTES
-27.781728535,-57.311626934,LORETO,SAN MIGUEL,CORRIENTES
-27.765039568,-57.274591062,LORETO,SAN MIGUEL,CORRIENTES
-31.169712991,-64.477621432,CASA GRANDE,PUNILLA,CÓRDOBA
-34.340853035,-64.917844944,VILLA VALERIA,GENERAL ROCA,CÓRDOBA
-27.811698914,-55.28434372,ITACARUARE,SAN JAVIER,MISIONES
-27.798513248,-55.27579442,ITACARUARE,SAN JAVIER,MISIONES
-27.865582446,-55.263852529,ITACARUARE,SAN JAVIER,MISIONES
-27.836157271,-55.330067274,ITACARUARE,SAN JAVIER,MISIONES
-34.839725124,-64.372487679,HUINCA RENANCO,GENERAL ROCA,CÓRDOBA
-28.600316956,-62.872101252,COLONIA DORA,AVELLANEDA,SANTIAGO DEL ESTERO
-33.066448843,-59.410663388,DISTRITO PRIMERO (PRIMER DISTRITO CUCHILLA),GUALEGUAY,ENTRE RÍOS
-27.30530117,-58.7134742,ISLA DEL CERRITO,BERMEJO,CHACO
-27.292785274,-58.617837736,ISLA DEL CERRITO,BERMEJO,CHACO
-51.8701101,-70.5994988,AREA SIN GOBIERNO,GUER AIKE,SANTA CRUZ
-51.89395471,-71.593647251,AREA SIN GOBIERNO,GUER AIKE,SANTA CRUZ
-51.422138214,-70.204902649,AREA SIN GOBIERNO,GUER AIKE,SANTA CRUZ
-51.325408446,-70.309767348,AREA SIN GOBIERNO,GUER AIKE,SANTA CRUZ
